scene,mesh_a,mesh_b,mesh_path_a,mesh_path_b,mean_a_to_b,mean_b_to_a,median_a_to_b,median_b_to_a,max_a_to_b,max_b_to_a,pred_to_gt_mean,gt_to_pred_mean,gt_to_pred_median,gt_to_pred_max,chamfer,hausdorff,precision,recall,fscore,threshold,sample_points,sampling_method,semantics,roi_pred_to_gt_mean,roi_pred_to_gt_median,roi_pred_to_gt_max,roi_precision,roi_num_pred_points,aligned_with_icp,icp_fitness,icp_inlier_rmse,icp_threshold,icp_sample_points,aligned_mesh_path,used_global_registration,global_registration_fitness,global_registration_inlier_rmse,global_registration_voxel_size
NewBlend_FullBRDFOnlyCenterCam_iter15000,NewBlend_FullBRDFOnlyCenterCam_iter15000,blender_GTMeshAligned,output\NewBlend_FullBRDFOnlyCenterCam\train\ours_15000\fuse_post.ply,C:\Users\cwart\OneDrive\Desktop\2DGS\BlenderGTMesh_aligned.ply,5.476286648439151,0.10550331790319753,5.556489287182719,0.0722419616084726,13.710429908993731,0.8448508373980557,5.476286648439151,0.10550331790319753,0.0722419616084726,0.8448508373980557,5.581789966342349,13.710429908993731,0.01208,0.02529,0.01635018464008563,0.02,100000,uniform,pred_gt,0.8897725395799716,0.6539008703719665,3.9275728015455194,0.06691408630144574,18053,False,,,,,,False,,,
NewBlend_ImproveLoss_iter15000,NewBlend_ImproveLoss_iter15000,blender_GTMeshAligned,output\NewBlend_ImproveLoss\train\ours_15000\fuse_post.ply,C:\Users\cwart\OneDrive\Desktop\2DGS\BlenderGTMesh_aligned.ply,4.982785183423117,0.09838751635537428,4.590638228556332,0.07094341528886848,14.65668891555124,0.8630389857728161,4.982785183423117,0.09838751635537428,0.07094341528886848,0.8630389857728161,5.081172699778492,14.65668891555124,0.01438,0.02875,0.019171110595872943,0.02,100000,uniform,pred_gt,0.880408756161028,0.619241341962018,3.925299304316336,0.06974826599408256,20617,False,,,,,,False,,,
NewBlend_ImproveLossLastV3Finished_iter15000,NewBlend_ImproveLossLastV3Finished_iter15000,blender_GTMeshAligned,output\NewBlend_ImproveLossLastV3Finished\train\ours_15000\fuse_post.ply,C:\Users\cwart\OneDrive\Desktop\2DGS\BlenderGTMesh_aligned.ply,4.112570356979726,0.10861331552236837,3.6541592943279317,0.08003905518578364,13.26568700773669,0.6794184205071618,4.112570356979726,0.10861331552236837,0.08003905518578364,0.6794184205071618,4.221183672502094,13.26568700773669,0.01134,0.02329,0.015253167773606701,0.02,100000,uniform,pred_gt,0.9375740332991482,0.6951735852831309,3.9368128706854253,0.04383794649760322,25868,False,,,,,,False,,,
NewBlend_ImproveLossV2_iter15000,NewBlend_ImproveLossV2_iter15000,blender_GTMeshAligned,output\NewBlend_ImproveLossV2\train\ours_15000\fuse_post.ply,C:\Users\cwart\OneDrive\Desktop\2DGS\BlenderGTMesh_aligned.ply,5.51255330761106,0.11195680707046815,5.740055313199592,0.07760945121853458,13.510620551574188,0.8739042514404188,5.51255330761106,0.11195680707046815,0.07760945121853458,0.8739042514404188,5.624510114681528,13.510620551574188,0.00857,0.01757,0.011520650344299924,0.02,100000,uniform,pred_gt,0.8807006998419413,0.6316877784167738,3.997358827462959,0.05651915847787377,15163,False,,,,,,False,,,
NewBlend_IntroduceGGXFresnel_iter15000,NewBlend_IntroduceGGXFresnel_iter15000,blender_GTMeshAligned,output\NewBlend_IntroduceGGXFresnel\train\ours_15000\fuse_post.ply,C:\Users\cwart\OneDrive\Desktop\2DGS\BlenderGTMesh_aligned.ply,5.4957735829196315,0.1023380976273972,5.623521070025542,0.07385521372199039,13.744909301260313,0.7937228982569232,5.4957735829196315,0.1023380976273972,0.07385521372199039,0.7937228982569232,5.598111680547029,13.744909301260313,0.01043,0.02143,0.01403106716886378,0.02,100000,uniform,pred_gt,0.9009647230450045,0.6647216964511821,3.9451523811731817,0.05733604529712495,18191,False,,,,,,False,,,
NewBlend_IntroduceGGXFresnelBackwardComplete_iter15000,NewBlend_IntroduceGGXFresnelBackwardComplete_iter15000,blender_GTMeshAligned,output\NewBlend_IntroduceGGXFresnelBackwardComplete\train\ours_15000\fuse_post.ply,C:\Users\cwart\OneDrive\Desktop\2DGS\BlenderGTMesh_aligned.ply,5.484495493926544,0.1104830884844376,5.720718043966867,0.07542042411702214,14.832964623434432,0.8419616932487931,5.484495493926544,0.1104830884844376,0.07542042411702214,0.8419616932487931,5.594978582410982,14.832964623434432,0.0112,0.02351,0.015172111783347738,0.02,100000,uniform,pred_gt,0.8646634236715729,0.6074579981156748,3.954663558852198,0.06488615955043162,17261,False,,,,,,False,,,
NewBlend_IntroduceGGXFresnelCompletely_iter15000,NewBlend_IntroduceGGXFresnelCompletely_iter15000,blender_GTMeshAligned,output\NewBlend_IntroduceGGXFresnelCompletely\train\ours_15000\fuse_post.ply,C:\Users\cwart\OneDrive\Desktop\2DGS\BlenderGTMesh_aligned.ply,4.286218636516868,0.11548812060073478,4.282847620570026,0.07544075307272619,14.13872975075446,0.8571551789445796,4.286218636516868,0.11548812060073478,0.07544075307272619,0.8571551789445796,4.401706757117603,14.13872975075446,0.01551,0.03132,0.020746239590006408,0.02,100000,uniform,pred_gt,0.9193492337175067,0.7118665166668434,3.8860433472559195,0.06948613413377537,22321,False,,,,,,False,,,
NewBlend_IntroduceGGXFresnelSeparationComplete_iter15000,NewBlend_IntroduceGGXFresnelSeparationComplete_iter15000,blender_GTMeshAligned,output\NewBlend_IntroduceGGXFresnelSeparationComplete\train\ours_15000\fuse_post.ply,C:\Users\cwart\OneDrive\Desktop\2DGS\BlenderGTMesh_aligned.ply,5.090797652537349,0.10619356129210719,5.012923842885938,0.07005825363502882,13.74668481912019,0.8240290682561078,5.090797652537349,0.10619356129210719,0.07005825363502882,0.8240290682561078,5.196991213829456,13.74668481912019,0.01256,0.02623,0.01698627481309616,0.02,100000,uniform,pred_gt,0.9147105043756469,0.6890660602206697,3.9240088555513295,0.06593175853018372,19050,False,,,,,,False,,,
NewBlend_IntroduceGGXFresnelTrueRGBSpec_iter15000,NewBlend_IntroduceGGXFresnelTrueRGBSpec_iter15000,blender_GTMeshAligned,output\NewBlend_IntroduceGGXFresnelTrueRGBSpec\train\ours_15000\fuse_post.ply,C:\Users\cwart\OneDrive\Desktop\2DGS\BlenderGTMesh_aligned.ply,5.721451903736768,0.10779373849741865,6.070868408876217,0.07525592626930658,15.123174335499789,0.8879965039239237,5.721451903736768,0.10779373849741865,0.07525592626930658,0.8879965039239237,5.829245642234187,15.123174335499789,0.01067,0.02219,0.014410669506999393,0.02,100000,uniform,pred_gt,0.962972213441145,0.7469237249636274,3.8560162514560767,0.06273149509083427,17009,False,,,,,,False,,,
NewBlend_SpotOff_iter15000,NewBlend_SpotOff_iter15000,blender_GTMeshAligned,output\NewBlend_SpotOff\train\ours_15000\fuse_post.ply,C:\Users\cwart\OneDrive\Desktop\2DGS\BlenderGTMesh_aligned.ply,5.118458485549521,0.10831308243652227,5.190416480993031,0.07448452619757018,13.416575806468039,0.887377558510365,5.118458485549521,0.10831308243652227,0.07448452619757018,0.887377558510365,5.226771567986043,13.416575806468039,0.01131,0.02272,0.015102156920364384,0.02,100000,uniform,pred_gt,0.9246295845196202,0.7192962519707665,3.948623488781598,0.05923636935002357,19093,False,,,,,,False,,,
