scene,mesh_a,mesh_b,mesh_path_a,mesh_path_b,mean_a_to_b,mean_b_to_a,median_a_to_b,median_b_to_a,max_a_to_b,max_b_to_a,pred_to_gt_mean,gt_to_pred_mean,gt_to_pred_median,gt_to_pred_max,chamfer,hausdorff,precision,recall,fscore,threshold,sample_points,sampling_method,semantics,roi_pred_to_gt_mean,roi_pred_to_gt_median,roi_pred_to_gt_max,roi_precision,roi_num_pred_points,aligned_with_icp,icp_fitness,icp_inlier_rmse,icp_threshold,icp_sample_points,aligned_mesh_path,used_global_registration,global_registration_fitness,global_registration_inlier_rmse,global_registration_voxel_size
NewBlend_ImproveLoss_iter15000,NewBlend_ImproveLoss_iter15000,blender_GTMeshAligned,output\NewBlend_ImproveLoss\train\ours_15000\fuse_post.ply,C:\Users\cwart\OneDrive\Desktop\2DGS\BlenderGTMesh_aligned.ply,,0.09938149856711088,,0.07145870349505218,,0.8616596429094864,,0.09938149856711088,0.07145870349505218,0.8616596429094864,,,,0.02955,,0.02,100000,uniform,gt_only,0.8850932872443368,0.6419695504524081,3.9103048377077116,0.07123779925217306,20593,False,,,,,,False,,,
NewBlend_ImproveLossLastV3Finished_iter15000,NewBlend_ImproveLossLastV3Finished_iter15000,blender_GTMeshAligned,output\NewBlend_ImproveLossLastV3Finished\train\ours_15000\fuse_post.ply,C:\Users\cwart\OneDrive\Desktop\2DGS\BlenderGTMesh_aligned.ply,,0.10838065520315084,,0.08053802538370373,,0.6777603507029081,,0.10838065520315084,0.08053802538370373,0.6777603507029081,,,,0.0225,,0.02,100000,uniform,gt_only,0.9431502715270822,0.7048707767324607,3.927811548735225,0.0431051450616069,25403,False,,,,,,False,,,
NewBlend_ImproveLossV2_iter15000,NewBlend_ImproveLossV2_iter15000,blender_GTMeshAligned,output\NewBlend_ImproveLossV2\train\ours_15000\fuse_post.ply,C:\Users\cwart\OneDrive\Desktop\2DGS\BlenderGTMesh_aligned.ply,,0.11312994258978686,,0.0785697190008038,,0.8754644637951537,,0.11312994258978686,0.0785697190008038,0.8754644637951537,,,,0.01955,,0.02,100000,uniform,gt_only,0.8927782144291388,0.6488151884526311,3.9496246706383453,0.06114757294171161,15389,False,,,,,,False,,,
NewBlend_IntroduceGGXFresnel_iter15000,NewBlend_IntroduceGGXFresnel_iter15000,blender_GTMeshAligned,output\NewBlend_IntroduceGGXFresnel\train\ours_15000\fuse_post.ply,C:\Users\cwart\OneDrive\Desktop\2DGS\BlenderGTMesh_aligned.ply,,0.10198099192925543,,0.07331856925839064,,0.7839389629575886,,0.10198099192925543,0.07331856925839064,0.7839389629575886,,,,0.0217,,0.02,100000,uniform,gt_only,0.9001955930148423,0.6808292842012135,3.967051229878951,0.05801611558766324,17995,False,,,,,,False,,,
NewBlend_IntroduceGGXFresnelBackwardComplete_iter15000,NewBlend_IntroduceGGXFresnelBackwardComplete_iter15000,blender_GTMeshAligned,output\NewBlend_IntroduceGGXFresnelBackwardComplete\train\ours_15000\fuse_post.ply,C:\Users\cwart\OneDrive\Desktop\2DGS\BlenderGTMesh_aligned.ply,,0.1111503725594578,,0.07603949366891403,,0.8514694082823239,,0.1111503725594578,0.07603949366891403,0.8514694082823239,,,,0.02197,,0.02,100000,uniform,gt_only,0.8706305653392641,0.6098562349716893,3.9685868266044544,0.06071574522739214,17129,False,,,,,,False,,,
NewBlend_IntroduceGGXFresnelCompletely_iter15000,NewBlend_IntroduceGGXFresnelCompletely_iter15000,blender_GTMeshAligned,output\NewBlend_IntroduceGGXFresnelCompletely\train\ours_15000\fuse_post.ply,C:\Users\cwart\OneDrive\Desktop\2DGS\BlenderGTMesh_aligned.ply,,0.11443730947071072,,0.07448800408639801,,0.8508013874668046,,0.11443730947071072,0.07448800408639801,0.8508013874668046,,,,0.03163,,0.02,100000,uniform,gt_only,0.9156818815084768,0.7067451194199156,3.967271327766344,0.07048206031256879,22715,False,,,,,,False,,,
NewBlend_IntroduceGGXFresnelSeparationComplete_iter15000,NewBlend_IntroduceGGXFresnelSeparationComplete_iter15000,blender_GTMeshAligned,output\NewBlend_IntroduceGGXFresnelSeparationComplete\train\ours_15000\fuse_post.ply,C:\Users\cwart\OneDrive\Desktop\2DGS\BlenderGTMesh_aligned.ply,,0.10591461404292293,,0.06963449168472828,,0.8254088852723961,,0.10591461404292293,0.06963449168472828,0.8254088852723961,,,,0.0271,,0.02,100000,uniform,gt_only,0.8986119719721367,0.6503257989944028,3.929925647746666,0.06991930346145679,18836,False,,,,,,False,,,
NewBlend_IntroduceGGXFresnelTrueRGBSpec_iter15000,NewBlend_IntroduceGGXFresnelTrueRGBSpec_iter15000,blender_GTMeshAligned,output\NewBlend_IntroduceGGXFresnelTrueRGBSpec\train\ours_15000\fuse_post.ply,C:\Users\cwart\OneDrive\Desktop\2DGS\BlenderGTMesh_aligned.ply,,0.10762106321593823,,0.0748218915634841,,0.8714178779318184,,0.10762106321593823,0.0748218915634841,0.8714178779318184,,,,0.02338,,0.02,100000,uniform,gt_only,0.9561855618486106,0.7333342850453705,3.9614387566984783,0.06459344128134682,17107,False,,,,,,False,,,
NewBlend_SpotOff_iter15000,NewBlend_SpotOff_iter15000,blender_GTMeshAligned,output\NewBlend_SpotOff\train\ours_15000\fuse_post.ply,C:\Users\cwart\OneDrive\Desktop\2DGS\BlenderGTMesh_aligned.ply,,0.10824056243299647,,0.0730513578945438,,0.8749539695847275,,0.10824056243299647,0.0730513578945438,0.8749539695847275,,,,0.02418,,0.02,100000,uniform,gt_only,0.9213941505695561,0.7205606091238049,3.843924293614844,0.06063912704598597,19245,False,,,,,,False,,,
NewBlendTest_Standard2DGS_iter15000,NewBlendTest_Standard2DGS_iter15000,blender_GTMeshAligned,output\NewBlendTest_Standard2DGS\train\ours_15000\fuse_post.ply,C:\Users\cwart\OneDrive\Desktop\2DGS\BlenderGTMesh_aligned.ply,,0.12299652503888868,,0.07500687879548239,,0.8037225991594003,,0.12299652503888868,0.07500687879548239,0.8037225991594003,,,,0.02021,,0.02,100000,uniform,gt_only,0.8811408138224881,0.6241314842550086,3.9418489055261468,0.056280904494694146,17999,False,,,,,,False,,,
NewBlendTest_WithVersionRemovedConfidenceOnly_iter15000,NewBlendTest_WithVersionRemovedConfidenceOnly_iter15000,blender_GTMeshAligned,output\NewBlendTest_WithVersionRemovedConfidenceOnly\train\ours_15000\fuse_post.ply,C:\Users\cwart\OneDrive\Desktop\2DGS\BlenderGTMesh_aligned.ply,,0.1089364252106529,,0.07284698908708145,,0.8007703588987022,,0.1089364252106529,0.07284698908708145,0.8007703588987022,,,,0.02394,,0.02,100000,uniform,gt_only,0.889537900415495,0.6801992861498578,3.9957798670819678,0.061907505368459646,19093,False,,,,,,False,,,
Outside(Ambient)GaussianActuallyMoveTestTbehind_iter15000,Outside(Ambient)GaussianActuallyMoveTestTbehind_iter15000,blender_GTMeshAligned,output\Outside(Ambient)GaussianActuallyMoveTestTbehind\train\ours_15000\fuse_post.ply,C:\Users\cwart\OneDrive\Desktop\2DGS\BlenderGTMesh_aligned.ply,,1.668485880066838,,1.604246385409232,,3.4453716337983886,,1.668485880066838,1.604246385409232,3.4453716337983886,,,,0.0,,0.02,100000,uniform,gt_only,1.8740063054190492,1.909884391139746,3.079972828291163,0.0,7948,False,,,,,,False,,,
OutsideConsistencyLossCheap_iter15000,OutsideConsistencyLossCheap_iter15000,blender_GTMeshAligned,output\OutsideConsistencyLossCheap\train\ours_15000\fuse_post.ply,C:\Users\cwart\OneDrive\Desktop\2DGS\BlenderGTMesh_aligned.ply,,2.224064552890796,,2.2565748433829493,,3.5383071672189055,,2.224064552890796,2.2565748433829493,3.5383071672189055,,,,0.0,,0.02,100000,uniform,gt_only,2.279188187549251,2.3234184645718576,3.159652201742554,0.0,5862,False,,,,,,False,,,
OutsideConsistencyLossMoreCostly_iter15000,OutsideConsistencyLossMoreCostly_iter15000,blender_GTMeshAligned,output\OutsideConsistencyLossMoreCostly\train\ours_15000\fuse_post.ply,C:\Users\cwart\OneDrive\Desktop\2DGS\BlenderGTMesh_aligned.ply,,1.675724916377265,,1.6656598171333017,,3.393047493249349,,1.675724916377265,1.6656598171333017,3.393047493249349,,,,0.0,,0.02,100000,uniform,gt_only,2.108641750087098,2.040288187165287,3.1814374733044795,0.0,6245,False,,,,,,False,,,
OutsideConsistencyLossV2_iter15000,OutsideConsistencyLossV2_iter15000,blender_GTMeshAligned,output\OutsideConsistencyLossV2\train\ours_15000\fuse_post.ply,C:\Users\cwart\OneDrive\Desktop\2DGS\BlenderGTMesh_aligned.ply,,2.060107819028352,,2.142267820683525,,3.5513939547572084,,2.060107819028352,2.142267820683525,3.5513939547572084,,,,0.0,,0.02,100000,uniform,gt_only,2.044526886025896,2.126452956667707,3.3566527197318607,0.0,5636,False,,,,,,False,,,
OutsideSurfaceRegualrization_iter15000,OutsideSurfaceRegualrization_iter15000,blender_GTMeshAligned,output\OutsideSurfaceRegualrization\train\ours_15000\fuse_post.ply,C:\Users\cwart\OneDrive\Desktop\2DGS\BlenderGTMesh_aligned.ply,,1.577638972851974,,1.5883928192179642,,3.4161713275745655,,1.577638972851974,1.5883928192179642,3.4161713275745655,,,,0.00021,,0.02,100000,uniform,gt_only,1.8037866582342195,1.8680135910229632,3.013336996824661,0.001142748309684792,10501,False,,,,,,False,,,
VaseClean_FixedAllGradients_AllOn_iter15000,VaseClean_FixedAllGradients_AllOn_iter15000,blender_GTMeshAligned,output\VaseClean_FixedAllGradients_AllOn\train\ours_15000\fuse_post.ply,C:\Users\cwart\OneDrive\Desktop\2DGS\BlenderGTMesh_aligned.ply,,2.37240096664664,,2.4062546876764754,,4.464726738040552,,2.37240096664664,2.4062546876764754,4.464726738040552,,,,0.0,,0.02,100000,uniform,gt_only,2.4178534245417427,2.373324266175738,3.163934408771758,0.0,3908,False,,,,,,False,,,
VaseClean_MoveTestTBehind_iter15000,VaseClean_MoveTestTBehind_iter15000,blender_GTMeshAligned,output\VaseClean_MoveTestTBehind\train\ours_15000\fuse_post.ply,C:\Users\cwart\OneDrive\Desktop\2DGS\BlenderGTMesh_aligned.ply,,2.369867052831361,,2.430839110954336,,4.356771429715742,,2.369867052831361,2.430839110954336,4.356771429715742,,,,0.0,,0.02,100000,uniform,gt_only,2.4067517182239446,2.355024296204041,3.1798985737772427,0.0,2148,False,,,,,,False,,,
VaseClean_NowAllOff_iter15000,VaseClean_NowAllOff_iter15000,blender_GTMeshAligned,output\VaseClean_NowAllOff\train\ours_15000\fuse_post.ply,C:\Users\cwart\OneDrive\Desktop\2DGS\BlenderGTMesh_aligned.ply,,2.2717480079324606,,2.3207545829936627,,4.157233262440587,,2.2717480079324606,2.3207545829936627,4.157233262440587,,,,0.0,,0.02,100000,uniform,gt_only,2.313023669395335,2.3522551659208846,3.216837231799205,0.0,7270,False,,,,,,False,,,
VaseClean_SplitDiffuseToPartsWithFixes_iter15000,VaseClean_SplitDiffuseToPartsWithFixes_iter15000,blender_GTMeshAligned,output\VaseClean_SplitDiffuseToPartsWithFixes\train\ours_15000\fuse_post.ply,C:\Users\cwart\OneDrive\Desktop\2DGS\BlenderGTMesh_aligned.ply,,2.3159032739725105,,2.2135073122145883,,5.03901342670088,,2.3159032739725105,2.2135073122145883,5.03901342670088,,,,0.0,,0.02,100000,uniform,gt_only,2.029972085631264,1.9892172748022867,3.164773766343205,0.0,2021,False,,,,,,False,,,
